Name,Branch,Place,Exams Accepted,Fees
"DNM Institute of Engineering and Technology, Lucknow",B.Tech Civil Engineering,"Sarai Sahjadi, Uttar Pradesh",NA,Exams:  UPSEE 
"Pandian Saraswathi Yadav Engineering College, Sivagangai",BE Civil Engineering,"Arasanoor, Tamil Nadu",NA,NA
"SECAB Institute of Engineering and Technology, Bijapur",BE Civil Engineering,"Vijayapura, Karnataka",NA,Exams:  KCET 
"Millennium Institute of Technology, Bhopal",BE Civil Engineering,"Bhopal, Madhya Pradesh",NA,Exams:  JEE Main 
"Kopal Institute of Science and Technology, Bhopal",BE Civil Engineering,"Bhopal, Madhya Pradesh",NA,Exams:  JEE Main 
"Sahyadri Valley College of Engineering and Technology, Pune",BE Civil Engineering,"Pune, Maharashtra",NA,Exams:  MAHA CET 
"Brainware Group of Institutions, Kolkata",B.Tech Civil Engineering,"Kolkata, West Bengal",WBJEE,"Fees:  ₹ 349,000"
"Global Institute of Engineering and Technology, Ranga Reddy",B.Tech Civil Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 140,000"
"Arya College of Engineering and Research Centre, Jaipur",B.Tech Civil Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Aravali Institute of Technical Studies, Udaipur",B.Tech Civil Engineering,"Eklingpura, Rajasthan",NA,"Fees:  ₹ 280,000"
"JJ College of Engineering and Technology, Tiruchirappalli",BE Civil Engineering,"Poolangulathupatti, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Indus Institute of Technology and Management, Kanpur",B.Tech Civil Engineering,"Rahmatpur, Uttar Pradesh",UPSEE,"Fees:  ₹ 300,000"
"Dumkal Institute of Engineering and Technology, Murshidabad",B.Tech Civil Engineering,"Murshidabad, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Dr Rizvi College of Engineering, Kaushambi",B.Tech Civil Engineering,"Kaushambi, Uttar Pradesh",JEE,"Fees:  ₹ 110,000"
"Government Engineering College, Jhalawar",B.Tech Civil Engineering,"Moondla Khera, Rajasthan",NA,Exams:  JEE Main 
"Bhadrak Institute of Engineering and Technology, Bhadrak",B.Tech Civil Engineering,"Bhadrak, Odisha",JEE,"Fees:  ₹ 188,000"
"Channabasaveshwara Institute of Technology, Tumkur",BE Civil Engineering,"Tumkur, Karnataka",JEE,"Fees:  ₹ 152,360"
"Devineni Venkata Ramana and Dr Hima Sekhar MIC College of Technology, Krishna",B.Tech Civil Engineering,"Saidapuram, Andhra Pradesh",AP,"Fees:  ₹ 264,000"
"Dattakala Group of Institution, Pune",BE Civil Engineering,"Pune, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Columbia Institute of Engineering and Technology, Raipur",BE Civil Engineering,"Bhurkoni, Chhattisgarh",NA,"Exams:  JEE Main ,  CG PET "
"Jaipur Institute of Technology- Group of Institutions, Jaipur",B.Tech Civil Engineering,"Kalwara, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Abhinav Hi-Tech College of Engineering and Technology, Hyderabad",B.Tech Civil Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 175,600"
"Shri Ramdeobaba Kamla Nehru Engineering College, Nagpur",BE Civil Engineering,"Nagpur, Maharashtra",NA,"Fees:  ₹ 485,000"
"Kalpataru Institute of Technology, Tumkur",BE Civil Engineering,"Tiptur, Karnataka",NA,"Exams:  JEE Main ,  COMEDK UGET ,  KCET "
"NRI Institute of Technology, Guntur",B.Tech Civil Engineering,"Guntur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"St Thomas College of Engineering and Technology, Mattannur",B.Tech Civil Engineering,"Mattannur, Kerala",KEAM,"Fees:  ₹ 300,000"
"SVS Group of institution, Warangal",B.Tech Civil Engineering,"Hanamkonda, Telangana",NA,Exams:  TS EAMCET 
"Nanhi Pari Seemant Engineering Institute, Pithoragarh",B.Tech Civil Engineering,"Pithoragarh, Uttarakhand",JEE,"Fees:  ₹ 228,700"
"Mysuru Royal Institute of Technology, Mandya",BE Civil Engineering,"Mandya, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"MK Group of Institutions, Amritsar",B.Tech Civil Engineering,"Sohian Khurd, Punjab",NA,NA
"Rajasthan Institute of Engineering and Technology, Chittorgarh",B.Tech Civil Engineering,"Semalpura, Rajasthan",NA,NA
"Shershah College of Engineering, Sasaram",B.Tech Civil Engineering,"Sasaram, Bihar",NA,NA
"Capital University, Koderma",B.Tech Civil Engineering,"Koderma, Jharkhand",NA,NA
"Bhivarabai Sawant College of Engineering and Research, Pune",BE Civil Engineering,"Mokarwadi, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Maulana Mukhtar Ahmad Nadvi Technical Campus, Nashik",BE Civil Engineering,"Malegaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Vaigai College of Engineering, Madurai",BE Civil Engineering,"Therkku Theru, Tamil Nadu",NA,NA
"University College of Engineering, Tindivanam",BE Civil Engineering,"Tindivanam, Tamil Nadu",NA,"Fees:  ₹ 124,810"
"Bharathiar College of Engineering and Technology, Karaikal",B.Tech Civil Engineering,"Karaikal, Puducherry",NA,NA
"Sreepathy Institute of Management and Technology, Palakkad",B.Tech Civil Engineering,"Palakkad, Kerala",NA,"Exams:  JEE Main ,  KEAM "
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",BE Civil Engineering,"Nashik, Maharashtra",JEE,"Fees:  ₹ 258,360"
"K Ramakrishnan College of Technology, Tiruchirappalli",BE Civil Engineering,"Tiruchirappalli, Tamil Nadu",NA,NA
"Shri Andal Alagar College of Engineering, Mamandur",BE Civil Engineering,"Mamandur, Tamil Nadu",NA,NA
"KCT Engineering College, Gulbarga",B.Tech Civil Engineering,"Kalaburagi, Karnataka",NA,Exams:  KCET 
"Maharashtra College of Engineering, Nilanga",BE Civil Engineering,"Nilanga, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Madha Engineering College, Chennai",BE Civil Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Neelkanth Institute of Technology, Meerut",B.Tech Civil Engineering,"Pavli Khas, Uttar Pradesh",NA,NA
"United College of Engineering and Management, Allahabad",B.Tech Civil Engineering,"Allahabad, Uttar Pradesh",NA,"Fees:  ₹ 333,700"
"Tontadarya College of Engineering, Gadag",BE Civil Engineering,"Gadag, Karnataka",NA,Exams:  KCET 
"SSM Institute of Engineering and Technology, Dindigul",BE Civil Engineering,"Dindigul, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Radharaman Engineering College, Bhopal",BE Civil Engineering,"Mendora, Madhya Pradesh",NA,"Fees:  ₹ 170,400"
"Shahjehan College of Engineering and Technology, Chevella",B.Tech Civil Engineering,"Chevella, Telangana",NA,Exams:  TS EAMCET 
"SCAD College of Engineering and Technology, Tirunelveli",BE Civil Engineering,"Cheranmahadevi, Tamil Nadu",NA,NA
"Pandit Dev Prabhakar Shastri College of Technology, Chhatarpur",B.Tech Civil Engineering,"Chhatarpur, Madhya Pradesh",NA,NA
"New Prince Shri Bhavani College of Engineering and Technology, Chennai",BE Civil Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"SKP Engineering College, Tiruvannamalai",BE Civil Engineering,"Malappambadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"GD Rungta College of Engineering and Technology, Bhilai",BE Civil Engineering,"Bhilai, Chhattisgarh",CG,"Fees:  ₹ 272,800"
"International College of Engineering, Ghaziabad",B.Tech Civil Engineering,"Ghaziabad, Uttar Pradesh",NA,NA
"Govindrao Wanjari College of Engineering and Technology, Nagpur",BE Civil Engineering,"Nagpur, Maharashtra",NA,"Fees:  ₹ 332,000"
"Adhi College of Engineering and Technology, Kancheepuram",BE Civil Engineering,"Nathanallur, Tamil Nadu",NA,NA
"Gandhi Institute of Excellent Technocrats, Bhubaneswar",B.Tech Civil Engineering,"Ghangapatna, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"VV College of Engineering, Tirunelveli",BE Civil Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"Al-Ameen Engineering College, Erode",BE Civil Engineering,"Nanjaiuthukuli, Tamil Nadu",NA,NA
"Basavakalyan Engineering College, Bidar",B.Tech Civil Engineering,"Bidar, Karnataka",NA,Exams:  KCET 
"College of Engineering and Management, Punnapra",B.Tech Civil Engineering,"Alappuzha, Kerala",KEAM,"Fees:  ₹ 140,000"
"Holy Mary Institute of Technology, Keesara",B.Tech Civil Engineering,"Bogaram, Telangana",NA,Exams:  TS EAMCET 
"Hi-Tech Institute of Technology, Bhubaneswar",B.Tech Civil Engineering,"Khurdha, Odisha",JEE,"Fees:  ₹ 256,000"
"Hindu College of Engineering, Sonipat",B.Tech Civil Engineering,"Sonipat, Haryana",JEE,"Fees:  ₹ 305,340"
"Lyallpur Khalsa College of Engineering, Jalandhar",B.Tech Civil Engineering,"Jalandhar, Punjab",JEE,"Fees:  ₹ 339,000"
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology, Khalapur",B.Tech Civil Engineering,"Kumbhivali, Maharashtra",NA,NA
"Manav School of Engineering and Technology, Akola",BE Civil Engineering,"Balapur, Maharashtra",JEE,"Fees:  ₹ 172,000"
"Mangayarkarasi College of Engineering, Madurai",BE Civil Engineering,"Paravai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Supreme Knowledge Foundation Group of Institutions, Hooghly",B.Tech Civil Engineering,"Chandannagar, West Bengal",JEE,"Fees:  ₹ 396,850"
"Swetha Institute of Technology and Science, Tirupathi",B.Tech Civil Engineering,"C Ramapuram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Mahabir Engineering College, Ambala",B.Tech Civil Engineering,"Ambala, Haryana",NA,NA
"Maharaja Institute of Technology, Thandavapura",B.Tech Civil Engineering,"Thandavapura, Karnataka",NA,NA
"IK Gujral Punjab Technical University Campus, Batala",B.Tech Civil Engineering Lateral Entry,"Batala, Punjab",NA,NA
"MATS University, Raipur",B.Tech Civil Engineering,"Gullu, Chhattisgarh",NA,NA
"Lingaya’s Institute of Management and Technology for Women, Faridabad",Civil Engineering,"Nacholi, Haryana",NA,NA
"VPMs Maharshi Parshuram College of Engineering, Ratnagiri",BE Civil Engineering,"Velaneshwar, Maharashtra",NA,"Fees:  ₹ 233,200"
"Sasurie Academy of Engineering, Coimbatore",BE Civil Engineering,"Tiruppur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"ASN Women's Engineering College,Guntur",B.Tech Civil Engineering,"Tenali, Andhra Pradesh",NA,NA
"Shobhit University, Gangoh",B.Tech Civil Engineering,"Mohammadpur Road, Uttar Pradesh",JEE,"Fees:  ₹ 331,100"
"Maharaja Agrasen University, Solan",B.Tech Civil Engineering,"Solan, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Sarla Birla University, Ranchi",B.Tech Civil Engineering,"Ranchi, Jharkhand",NA,NA
"Royal Global University, Guwahati",B.Tech Civil Engineering,"Guwahati, Assam",NA,NA
"Meerut Institute of Technology, Meerut",B.Tech Civil Engineering,"Aminagar Urf Bhurbaral, Uttar Pradesh",UPSEE,"Fees:  ₹ 296,000"
"Princeton Institute of Engineering and Technology for Women, Ghatkesar",B.Tech Civil Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Proudadevaraya Institute of Technology, Hospet",BE Civil Engineering,"Hosapete, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Sreenivasa Institute of Technology and Management Studies, Chittoor",B.Tech Civil Engineering,"Kodigunta, Andhra Pradesh",NA,"Exams:  AP EAMCET ,  AP ECET "
"Sree Vahini Institute of Science and Technology, Tiruvuru",B.Tech Civil Engineering,"Patha Tiruvuru, Andhra Pradesh",AP,"Fees:  ₹ 180,000"
"Sree Rama Engineering College, Tirupathi",B.Tech Civil Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"South Point Institute of Technology and Management, Sonipat",B.Tech Civil Engineering,"Sonipat, Haryana",NA,"Fees:  ₹ 240,000"
"Visakha Technical Campus, Visakhapatnam",B.Tech Civil Engineering,"Peda Narava, Andhra Pradesh",AP,"Fees:  ₹ 200,800"
"Vikrant Institute of Technology and Management, Gwalior",BE Civil Engineering,"Ratwai, Madhya Pradesh",NA,Exams:  JEE Main 
"Kakatiya Institute of Technology and Science for Women, Nizamabad",B.Tech Civil Engineering,"Nizamabad, Telangana",JEE,"Fees:  ₹ 153,000"
"Nandha College of Technology, Erode",BE Civil Engineering,"Vailkaalmedu, Tamil Nadu",NA,NA
"Rajas International Institute of Technology for Women, Nagercoil",BE Civil Engineering,"Kothaigrammam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Regional College for Education Research and Technology, Sitapura",B.Tech Civil Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 280,000"
"VSM College of Engineering, Ramachandrapuram",B.Tech Civil Engineering,"Ramachandrapuram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"ULTRA College of Engineering and Technology, Madurai",BE Civil Engineering,"Jothiapatti, Tamil Nadu",NA,NA
"Thakur Shivkumarsingh Memorial Engineering College, Burhanpur",B.Tech Civil Engineering,"Nimbola, Madhya Pradesh",NA,NA
"Technocrats Institute of Technology Excellence, Bhopal",B.Tech Civil Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 297,600"
"Talla Padmavathi College of Engineering, Warangal",B.Tech Civil Engineering,"Kazipet, Telangana",TS,"Fees:  ₹ 182,500"
"Sunrise Institute of Engineering Technology and Management, Unnao",B.Tech Civil Engineering,"Unnao, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Srinivasa Institute of Engineering and Technology, Amalapuram",B.Tech Civil Engineering,"Amalapuram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Krishna College of Engineering, Arakkonam",B.Tech Civil Engineering,"Arakkonam, Tamil Nadu",NA,NA
"Sakshi Institute of Technology and Management, Guna",BE Civil Engineering,"Guna, Madhya Pradesh",NA,Exams:  JEE Main 
"SNM Institute of Management and Technology, Ernakulam",B.Tech Civil Engineering,"Madaplathuruth, Kerala",KEAM,"Fees:  ₹ 240,000"
"Silicon Institute of Technology, Sambalpur",B.Tech Civil Engineering,"Sambalpur, Odisha",JEE,"Fees:  ₹ 340,000"
"CT Institute of Technology, Jalandhar",B.Tech Civil Engineering,"Jalandhar, Punjab",JEE,"Fees:  ₹ 358,520"
"Tirumala Engineering College, Keesara",B.Tech Civil Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 208,000"
"Pacific College of Engineering, Udaipur",B.Tech Civil Engineering,"Udaipur, Rajasthan",NA,NA
"Shatabdi Institute of Engineering and Research, Nashik",BE Civil Engineering,"Agaskhind, Maharashtra",NA,NA
"Misrimal Navajee Munoth Jain Engineering College, Chennai",BE Civil Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 280,000"
"Millennium Institute of Technology and Science, Bhopal",BE Civil Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 198,000"
"MES Institute of Technology and Management, Kollam",B.Tech Civil Engineering,"Kollam, Kerala",NA,Exams:  KCET 
"MES College of Engineering and Technology, Kunnukara",B.Tech Civil Engineering,"Kunnukara, Kerala",KEAM,"Fees:  ₹ 260,000"
"Lakshya Institute, Shahjahanpur",B.Tech Civil Engineering,"Adampur, Uttar Pradesh",NA,Exams:  UPSEE 
"Kuppam Engineering College, Kuppam",B.Tech Civil Engineering,"Kuppam, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Kommuri Pratap Reddy Institute of Technology, Ghatkesar",B.Tech Civil Engineering,"Ghatkesar, Telangana",TS,"Fees:  ₹ 240,000"
"PTR College of Engineering and Technology, Madurai",BE Civil Engineering,"Chettikulam, Tamil Nadu",NA,NA
"Sagar Institute of Technology and Management, Barabanki",B.Tech Civil Engineering,"Barabanki, Uttar Pradesh",UPSEE,"Fees:  ₹ 321,600"
"Global Engineering College, Jabalpur",BE Civil Engineering,"Jabalpur, Madhya Pradesh",NA,"Fees:  ₹ 182,000"
"GCRG Group of Institutions, Lucknow",B.Tech Civil Engineering,"Rampur Devrai, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Anantha Lakshmi Institute of Technology and Sciences, Anantapur",B.Tech Civil Engineering,"Itikalapalli, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"AWH Engineering College, Kozhikode",B.Tech Civil Engineering,"Kuttikkattoor, Kerala",NA,"Fees:  ₹ 300,000"
"Aurora's Engineering College, Nalgonda",B.Tech Civil Engineering,"Nalgonda, Telangana",TS,"Fees:  ₹ 216,200"
"JK Institute of Engineering, Bilaspur",B.Tech Civil Engineering,"Bilaspur, Chhattisgarh",NA,"Exams:  JEE Main ,  CG PET "
"ITM College of Engineering, Nagpur",BE Civil Engineering,"Kamptee, Maharashtra",NA,NA
"IPS College of Technology and Management, Gwalior",B.Tech Civil Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 236,000"
"Institute of Technology and Management, Lucknow",B.Tech Civil Engineering,"Navi Kot Nandana, Uttar Pradesh",UPSEE,"Fees:  ₹ 305,000"
"Dr KV Subba Reddy College of Engineering for Women, Kurnool",B.Tech Civil Engineering,"Kurnool, Andhra Pradesh",NA,Exams:  AP EAMCET 
"DPG Institute of Technology and Management, Gurgaon",B.Tech Civil Engineering,"Gurgaon, Haryana",JEE,"Fees:  ₹ 357,500"
"East Point College of Engineering for Women, Bangalore",B. Tech Civil Engineering,"Bangalore, Karnataka",NA,NA
"Achutha Institute of Technology, Chikkaballapur",BE Civil Engineering,"Thangadikunte, Karnataka",KCET,"Fees:  ₹ 132,000"
"Ferozepur College of Engineering and Technology, Ferozepur",B.Tech Civil Engineering,"Moga, Punjab",NA,NA
"Alpine Institute of Technology, Ujjain",BE Civil Engineering,"Ujjain, Madhya Pradesh",JEE,"Fees:  ₹ 214,400"
"Al-Ameen Engineering College, Palakkad",B.Tech Civil Engineering,"Palakkad, Kerala",NA,Exams:  KEAM 
"Chhattisgarh Engineering College, Durg",B.Tech Civil Engineering,"Dhanora, Chhattisgarh",NA,"Exams:  JEE Main ,  CG PET "
"Chendu College of Engineering and Technology, Kancheepuram",B.Tech Civil Engineering,"Zamin Endathur, Tamil Nadu",NA,NA
"JNN Institute of Engineering, Tiruvallur",BE Civil Engineering,"Kannigaipair, Tamil Nadu",NA,NA
"Jayam College of Engineering and Technology, Dharmapuri",BE Civil Engineering,"Dharmapuri, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Jaya Engineering College, Chennai",BE Civil Engineering,"Thirunindravur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Hansaba College of Engineering and Technology, Sidhpur",BE Civil Engineering,"Siddhpur, Gujarat",JEE,"Fees:  ₹ 296,000"
"Poornima Group of Institutions, Jaipur",B.Tech Civil Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 308,000"
"Annamacharya Institute of Technology and Science, Ranga Reddy",B.Tech Civil Engineering,"Kothaguda, Telangana",NA,"Fees:  ₹ 240,000"
"Hindusthan Institute of Technology and Management, Agra",B.Tech Civil Engineering,"Akabara, Uttar Pradesh",NA,"Fees:  ₹ 328,000"
"CBS Group of Institutions, Delhi",B.Tech in Civil Engineering,"New Delhi, Delhi",NA,Exams:  JEE Main 
"Achariya College of Engineering Technology, Puducherry",B.Tech Civil Engineering,"Villianur, Puducherry",NA,"Fees:  ₹ 116,000"
"Aditya College of Engineering, Chittoor",B.Tech Civil Engineering,"Madanapalle, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Sri Venkateswara Institute of Technology, Anantapur",B.Tech Civil Engineering,"Ramanepalli, Andhra Pradesh",NA,Exams:  AP EAMCET 
"SAL Institute of Engineering, Ahmedabad",B. Tech Civil Engineering,"Ahmedabad, Gujarat",NA,NA
"Siddhartha Educational Academy Group of Institutions, Tirupati",B.Tech Civil Engineering,"Tirupati, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Compucom Institute of Technology and Management, Jaipur",B.Tech Civil Engineering,"Jaipur, Rajasthan",NA,NA
"Himgiri Zee University, Dehradun",B.Tech Civil Engineering,"Sherpur, Uttarakhand",NA,"Fees:  ₹ 340,000"
"VM Institute of Engineering and Technology, Nagpur",BE Civil Engineering,"Dongargaon, Maharashtra",NA,Exams:  MAHA CET 
"NPR College of Engineering and Technology, Dindigul",BE Civil Engineering,"Dindigul, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Lumbini Group of Institutions, Hyderabad",B.Tech Civil Engineering,"Bhuvanagiri, Telangana",NA,NA
"Bharat Engineering College, Hyderabad",B.Tech Civil Engineering,"Vastunagar, Telangana",NA,NA
"Jaypee University, Anoopshahr",B.Tech Civil Engineering,"Anupshahar, Uttar Pradesh",NA,NA
"Srinivas University, Mangalore",B.Tech Civil Engineering,"Mangaluru, Karnataka",NA,NA
"Suresh Gyan Vihar University, Jaipur",B.Tech Civil Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 560,000"
"IIMT University, Meerut",B.Tech Civil Engineering,"Meerut, Uttar Pradesh",NA,NA
"VKR, VNB and AGK College of Engineering, Krishna",B.Tech Civil Engineering,"Gudivada, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"VIF College of Engineering and Technology, Moinabad",B.Tech Civil Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",B.Tech Civil Engineering,"Solapur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
